Store_ID,Month,Region,Product Mix,Inventory–Local Demand Match,Customer Loyalty & Engagement,Promotions & Pricing Effectiveness,Competitor New Stores,Competitor Ad Spend (₱),Sales Decline,Customer Basket Size,Customer Trip Frequency,Inventory Holding Costs (₱),Market Share in Region,Customer Preference Alignment
S0109,2024-08,Midwest,Standard,Low,Weak,Ineffective,0,187.29,15.01,3.68,2.49,125410,10.84,Low
S0022,2025-05,Southeast,Standard,Medium,Moderate,Effective,0,94.87,13.81,2.88,1.58,129822,12.66,Low
S0108,2024-06,Midwest,Standard,Low,Strong,Effective,1,75.6,8.72,2.96,1.44,130420,11.96,Low
S0137,2025-05,Other,Specialty,High,Strong,Effective,1,403.24,5.1,3.18,1.38,62333,13.03,Low
S0133,2025-07,Southeast,Specialty,Medium,Strong,Ineffective,1,380.26,18.9,3.69,1.52,143303,8.57,Low
S0165,2025-06,Southeast,New Products,Low,Weak,Ineffective,2,348.31,21.8,3.66,1.17,155191,6.85,High
S0116,2024-09,Other,Standard,Medium,Strong,Effective,0,321.88,6.14,3.06,0.95,92437,13.52,Low
S0031,2025-04,Other,Specialty,High,Strong,Effective,0,165.66,9.28,2.46,1.3,65981,10.92,Low
S0198,2025-02,Other,New Products,High,Moderate,Ineffective,0,115.76,6.74,3.28,2.0,75793,13.47,High
S0208,2024-02,Other,New Products,High,Weak,Effective,0,355.87,4.2,3.31,1.95,44410,15.21,High
S0088,2025-07,Southeast,Specialty,Low,Weak,Ineffective,0,192.13,19.86,2.18,1.28,136487,8.68,Low
S0112,2025-04,Midwest,Standard,Medium,Weak,Ineffective,0,286.04,18.23,3.3,1.3,147267,9.14,Low
S0135,2025-02,Southeast,Specialty,High,Moderate,Ineffective,1,304.47,20.26,3.08,1.53,99900,7.76,Low
S0116,2024-02,Other,Standard,High,Moderate,Effective,1,189.53,7.88,2.99,1.27,78538,11.95,Low
S0025,2025-05,Other,Specialty,High,Weak,Ineffective,1,151.75,9.54,2.33,1.92,101021,11.5,Low
S0055,2024-08,Other,Specialty,High,Strong,Effective,0,70.03,0.0,3.52,1.49,56833,13.71,Low
S0058,2025-08,Southeast,Standard,Medium,Moderate,Effective,4,194.36,21.22,3.42,1.97,112321,3.82,Low
S0198,2024-05,Other,New Products,High,Strong,Effective,0,209.65,6.25,2.02,1.44,55348,13.31,High
S0191,2024-02,Other,New Products,High,Strong,Effective,0,282.06,4.76,3.17,1.23,55966,11.66,High
S0168,2024-09,Other,New Products,Medium,Moderate,Effective,1,306.66,11.38,3.42,2.07,106053,10.33,High
S0079,2025-07,Southeast,Standard,Medium,Moderate,Effective,0,151.06,14.78,3.02,1.92,131415,10.73,Low
S0125,2024-12,Midwest,Standard,Medium,Moderate,Effective,1,274.15,13.6,2.96,1.04,108017,9.92,Low
S0207,2025-09,Midwest,New Products,High,Strong,Ineffective,0,618.63,10.67,1.77,2.03,66771,12.79,High
S0138,2024-10,Southeast,Standard,Medium,Strong,Effective,1,282.07,10.04,2.88,1.72,106695,13.33,Low
S0038,2025-05,Southeast,Standard,Medium,Moderate,Ineffective,0,315.99,11.45,2.71,1.96,109475,11.06,Low
S0194,2025-02,Other,New Products,High,Strong,Ineffective,0,401.47,8.05,3.57,2.08,65719,13.0,High
S0054,2024-08,Other,Standard,Medium,Moderate,Ineffective,0,249.85,15.46,2.5,1.91,96469,8.42,Low
S0039,2025-10,Midwest,Standard,High,Strong,Ineffective,2,311.14,13.52,2.75,1.38,97208,10.04,Low
S0206,2025-08,Midwest,New Products,High,Moderate,Ineffective,0,257.71,11.14,2.59,1.26,87091,11.07,High
S0097,2024-05,Southeast,Standard,Medium,Moderate,Effective,1,397.43,20.05,2.89,2.17,115493,8.68,Low
S0065,2025-08,Southeast,Standard,High,Strong,Ineffective,1,903.16,9.86,3.87,1.75,73037,9.87,Low
S0191,2024-09,Other,New Products,Medium,Strong,Effective,1,161.58,3.29,3.14,1.97,98008,14.32,High
S0133,2025-11,Southeast,Specialty,Low,Moderate,Effective,1,419.35,22.67,3.56,1.16,168223,6.53,Low
S0187,2025-01,Southeast,New Products,High,Moderate,Ineffective,1,431.59,19.65,3.41,1.55,93529,6.98,High
S0030,2024-11,Other,Standard,High,Weak,Effective,1,248.54,5.76,2.5,1.76,57732,14.08,Low
S0197,2025-12,Southeast,New Products,Medium,Weak,Ineffective,1,240.8,22.82,1.98,2.01,164102,8.21,High
S0128,2025-11,Midwest,Specialty,Medium,Moderate,Effective,2,274.18,17.31,3.51,1.93,145556,8.4,Low
S0032,2024-02,Other,Specialty,Medium,Moderate,Effective,1,282.09,9.66,3.05,1.14,92917,10.4,Low
S0150,2025-07,Midwest,Standard,High,Strong,Ineffective,0,284.14,10.85,3.3,0.96,82606,12.49,Low
S0081,2025-08,Other,Specialty,Medium,Weak,Effective,0,245.21,13.15,3.23,1.33,130785,9.83,Low
S0185,2025-07,Other,New Products,High,Moderate,Effective,0,170.99,2.97,1.81,1.13,32517,14.51,High
S0120,2024-07,Southeast,Standard,Low,Weak,Ineffective,1,334.01,21.51,2.72,1.64,173619,6.08,Low
S0200,2025-06,Midwest,New Products,High,Strong,Effective,0,258.04,9.99,2.8,1.92,77376,13.2,High
S0022,2024-10,Southeast,Standard,Medium,Strong,Ineffective,1,128.12,15.26,2.84,1.05,83885,9.28,Low
S0004,2024-10,Other,Specialty,High,Strong,Ineffective,0,414.44,11.17,3.5,1.82,98856,12.39,Low
S0210,2024-01,Southeast,New Products,High,Strong,Ineffective,1,150.46,10.05,3.58,2.37,78683,9.76,High
S0055,2025-01,Other,Specialty,High,Moderate,Effective,0,224.36,7.39,2.69,1.32,70323,12.87,Low
S0195,2025-01,Midwest,New Products,Medium,Strong,Effective,0,187.07,3.34,3.47,1.55,94403,15.62,High
S0039,2024-03,Midwest,Standard,High,Moderate,Effective,1,216.42,18.99,2.84,0.88,83147,8.98,Low
S0144,2025-09,Southeast,Standard,Medium,Strong,Ineffective,0,381.05,7.03,3.69,1.19,90000,13.56,Low
S0154,2025-12,Southeast,New Products,Low,Moderate,Effective,0,143.86,18.25,3.39,2.2,129009,9.99,High
S0210,2024-07,Southeast,New Products,Low,Moderate,Ineffective,1,232.13,23.21,2.64,1.34,159247,8.36,High
S0132,2025-01,Other,Specialty,Medium,Moderate,Effective,0,606.08,9.18,3.61,0.76,107915,11.35,Low
S0092,2025-03,Other,Standard,High,Strong,Effective,1,173.73,6.13,3.62,1.63,41990,13.89,Low
S0178,2025-06,Other,New Products,Medium,Moderate,Effective,1,234.96,8.97,3.8,1.67,102937,9.07,High
S0033,2024-07,Midwest,Standard,Low,Moderate,Effective,1,126.52,12.54,3.66,1.79,112230,11.68,Low
S0014,2025-06,Other,Specialty,High,Strong,Ineffective,0,147.07,10.32,3.97,2.25,95237,10.14,Low
S0086,2025-03,Midwest,Specialty,Medium,Weak,Ineffective,1,632.18,26.99,1.44,1.55,145771,5.7,Low
S0084,2024-10,Midwest,Standard,High,Strong,Ineffective,1,428.53,9.51,3.18,2.12,88710,10.75,Low
S0040,2024-08,Other,Standard,High,Strong,Effective,1,158.96,6.87,2.51,1.57,52385,11.36,Low
S0035,2024-07,Southeast,Standard,High,Strong,Effective,0,585.11,8.17,2.46,0.98,75718,13.65,Low
S0191,2024-03,Other,New Products,High,Strong,Effective,0,223.8,3.2,3.45,2.11,45213,12.06,High
S0038,2025-10,Southeast,Standard,Medium,Moderate,Ineffective,1,616.22,22.76,2.8,2.09,129643,8.06,Low
S0105,2025-09,Other,Standard,High,Moderate,Effective,0,251.67,4.02,3.54,1.14,58070,13.94,Low
S0008,2025-02,Other,Standard,Medium,Moderate,Effective,0,301.45,2.95,2.68,1.85,70247,14.19,Low
S0007,2025-09,Other,Standard,High,Weak,Effective,0,233.13,6.55,3.39,2.27,78587,12.74,Low
S0064,2024-12,Other,Standard,Medium,Moderate,Effective,0,254.7,5.13,2.91,1.21,54946,14.79,Low
S0019,2025-08,Other,Standard,High,Moderate,Effective,0,107.5,6.27,2.89,1.44,63226,12.47,Low
S0166,2025-12,Southeast,New Products,High,Weak,Ineffective,2,309.94,22.51,3.29,1.64,99555,7.07,High
S0106,2025-07,Other,Standard,Medium,Strong,Effective,0,148.13,8.58,2.93,1.2,89588,12.29,Low
S0173,2024-12,Midwest,New Products,Low,Strong,Effective,0,420.02,14.03,2.31,1.78,127014,11.45,High
S0201,2025-03,Other,New Products,High,Moderate,Effective,1,254.78,9.02,2.25,1.7,115323,12.15,High
S0055,2025-04,Other,Specialty,Medium,Weak,Effective,0,247.24,10.79,2.8,1.63,87511,11.72,Low
S0132,2024-06,Other,Specialty,High,Moderate,Effective,0,290.56,5.41,3.04,1.33,56779,13.27,Low
S0047,2024-08,Southeast,Specialty,High,Strong,Ineffective,2,332.03,12.86,4.22,2.13,96800,9.98,Low
S0191,2025-11,Other,New Products,Medium,Weak,Ineffective,1,118.83,15.84,2.98,1.44,128454,9.32,High
S0162,2024-11,Other,New Products,High,Moderate,Ineffective,0,605.81,10.5,3.54,1.07,74231,11.5,High
S0146,2024-10,Midwest,Standard,High,Strong,Ineffective,1,281.35,7.83,1.74,1.55,85276,12.91,Low
S0054,2025-04,Other,Standard,Medium,Weak,Effective,0,211.7,10.79,3.69,1.16,70527,12.31,Low
S0176,2024-11,Midwest,New Products,High,Weak,Ineffective,0,460.21,16.56,3.8,1.78,82667,10.05,High
S0201,2024-11,Other,New Products,Medium,Strong,Ineffective,0,267.44,9.35,3.4,2.1,87211,13.68,High
S0154,2024-09,Southeast,New Products,Medium,Moderate,Effective,0,416.77,12.55,2.97,1.42,88172,11.17,High
S0196,2024-10,Midwest,New Products,Low,Moderate,Effective,0,215.42,16.21,1.83,1.31,148873,10.69,High
S0176,2024-02,Midwest,New Products,High,Strong,Ineffective,0,329.13,18.58,3.57,1.51,97597,9.27,High
S0138,2025-01,Southeast,Standard,High,Strong,Effective,0,1334.2,6.1,2.85,1.94,78282,14.56,Low
S0138,2025-11,Southeast,Standard,Medium,Moderate,Ineffective,2,229.77,26.2,1.51,1.47,127240,3.93,Low
S0192,2024-08,Midwest,New Products,Medium,Strong,Effective,3,536.43,19.19,3.0,0.73,127623,6.92,High
S0131,2024-06,Midwest,Standard,Medium,Weak,Ineffective,0,271.26,14.51,2.65,1.67,107505,12.23,Low
S0014,2025-04,Other,Specialty,Low,Moderate,Effective,0,253.29,18.8,3.95,0.67,136799,9.21,Low
S0075,2025-03,Midwest,Standard,Medium,Moderate,Effective,1,301.63,12.26,2.44,1.94,102344,9.87,Low
S0104,2025-07,Other,Standard,High,Strong,Effective,0,116.44,1.36,3.54,2.17,33500,13.59,Low
S0084,2025-03,Midwest,Standard,High,Weak,Ineffective,1,298.95,7.82,2.81,1.31,106868,11.26,Low
S0084,2025-04,Midwest,Standard,Medium,Moderate,Ineffective,1,247.74,20.16,3.84,1.5,116140,7.65,Low
S0078,2024-11,Other,Standard,Low,Weak,Effective,1,943.44,21.34,2.89,1.52,154049,7.02,Low
S0197,2025-07,Southeast,New Products,Medium,Strong,Ineffective,0,93.76,10.26,3.01,2.52,91826,11.5,High
S0014,2024-01,Other,Specialty,Low,Weak,Effective,0,393.9,15.77,3.26,0.91,154636,9.83,Low
S0035,2025-05,Southeast,Standard,Low,Weak,Ineffective,1,476.16,26.57,3.95,1.38,140032,8.2,Low
S0129,2024-08,Midwest,Standard,Medium,Moderate,Ineffective,1,514.93,16.3,3.13,1.66,93402,9.05,Low
S0199,2024-04,Midwest,New Products,Low,Moderate,Ineffective,1,257.57,16.0,2.59,1.62,148978,9.78,High
S0145,2024-07,Southeast,Standard,Medium,Weak,Ineffective,0,157.65,14.87,2.14,1.78,157005,10.56,Low
S0051,2024-02,Midwest,Standard,Medium,Strong,Effective,0,106.38,6.17,3.5,2.28,94649,13.52,Low
S0185,2024-10,Other,New Products,Medium,Strong,Effective,1,335.37,9.58,3.09,1.99,106313,11.19,High
S0148,2025-08,Southeast,Specialty,Low,Weak,Ineffective,2,257.57,29.25,2.35,1.06,154186,4.62,Low
S0170,2024-09,Other,New Products,Medium,Weak,Effective,0,285.49,10.82,3.08,2.01,107419,11.48,High
S0089,2025-11,Midwest,Specialty,Low,Moderate,Ineffective,1,205.59,15.15,2.48,1.41,125795,10.57,Low
S0144,2025-08,Southeast,Standard,High,Strong,Ineffective,1,96.88,8.62,3.56,1.68,72197,12.97,Low
S0093,2024-02,Southeast,Standard,Low,Weak,Effective,0,219.82,21.23,2.19,1.33,181310,8.88,Low
S0080,2024-06,Other,Standard,Low,Weak,Ineffective,0,298.82,21.46,2.54,1.34,119335,8.15,Low
S0169,2025-07,Midwest,New Products,Medium,Weak,Ineffective,1,264.56,18.45,2.4,1.19,111521,9.99,High
S0062,2025-06,Southeast,Standard,Medium,Moderate,Ineffective,0,323.9,17.02,3.85,1.32,137592,9.62,Low
S0033,2024-10,Midwest,Standard,Medium,Strong,Effective,0,410.01,9.87,1.95,0.94,99804,11.15,Low
S0034,2024-08,Southeast,Standard,Low,Weak,Effective,0,192.88,19.37,1.95,1.93,139895,10.63,Low
S0155,2025-07,Midwest,New Products,High,Strong,Effective,2,308.55,8.84,3.44,1.53,77403,11.12,High
S0165,2024-07,Southeast,New Products,Low,Weak,Ineffective,0,97.57,14.79,2.34,1.61,115965,8.75,High
S0003,2024-07,Other,Standard,High,Weak,Ineffective,1,138.09,13.79,2.85,1.22,106688,10.77,Low
S0124,2025-09,Southeast,Specialty,High,Strong,Ineffective,1,196.83,8.44,3.27,2.19,79470,11.23,Low
S0139,2025-12,Other,Standard,High,Strong,Effective,0,1859.09,14.41,3.02,1.88,92842,11.96,Low
S0081,2024-01,Other,Specialty,High,Strong,Effective,1,87.98,6.37,3.42,2.17,78553,11.23,Low
S0155,2025-08,Midwest,New Products,Medium,Weak,Ineffective,2,393.55,25.44,1.67,0.92,150621,2.62,High
S0196,2024-04,Midwest,New Products,Medium,Weak,Ineffective,1,184.74,20.14,3.79,0.64,150679,8.26,High
S0040,2024-11,Other,Standard,Medium,Weak,Effective,0,95.25,9.9,2.37,0.66,133873,10.65,Low
S0071,2025-10,Midwest,Standard,High,Strong,Ineffective,0,304.18,14.26,2.89,0.93,86363,11.65,Low
S0138,2024-06,Southeast,Standard,High,Strong,Ineffective,0,441.67,13.32,2.48,1.45,75248,9.4,Low
S0091,2024-02,Midwest,Specialty,Medium,Strong,Ineffective,1,298.91,10.69,2.62,1.42,76118,11.37,Low
S0048,2024-09,Midwest,Standard,Low,Strong,Effective,1,164.6,15.4,3.41,0.67,136755,9.45,Low
S0042,2024-04,Other,Specialty,High,Strong,Effective,0,145.89,5.31,3.29,1.99,67636,12.75,Low
S0107,2024-06,Southeast,Standard,Medium,Weak,Effective,0,185.72,12.25,2.89,2.06,98148,10.1,Low
S0009,2024-02,Midwest,Specialty,Low,Strong,Ineffective,1,459.24,20.15,2.97,1.29,146306,8.09,Low
S0128,2024-10,Midwest,Specialty,Low,Weak,Effective,2,123.34,18.62,2.64,1.41,138591,7.86,Low
S0136,2024-07,Midwest,Specialty,High,Moderate,Effective,2,438.44,10.21,2.79,2.35,91280,10.8,Low
S0059,2024-03,Midwest,Standard,High,Moderate,Effective,1,222.48,9.69,2.08,2.14,111787,9.52,Low
S0110,2025-10,Other,Specialty,High,Strong,Ineffective,1,264.96,14.03,2.64,1.34,94718,9.97,Low
S0033,2024-01,Midwest,Standard,Medium,Strong,Ineffective,1,453.3,22.64,2.71,1.0,151905,8.4,Low
S0198,2025-01,Other,New Products,Medium,Strong,Effective,0,197.47,9.13,3.73,2.05,106299,13.49,High
S0129,2025-07,Midwest,Standard,Medium,Strong,Ineffective,1,344.42,15.94,2.34,1.12,136625,8.28,Low
S0146,2025-04,Midwest,Standard,High,Strong,Effective,0,376.06,6.97,3.59,1.41,70661,13.37,Low
S0134,2025-12,Midwest,Standard,Medium,Moderate,Effective,2,194.88,14.2,2.9,1.4,132904,7.96,Low
S0012,2025-10,Other,Standard,Medium,Strong,Ineffective,1,320.43,12.99,4.01,1.68,112533,11.67,Low
S0208,2024-11,Other,New Products,Medium,Moderate,Effective,1,213.12,11.2,4.61,1.49,98708,11.59,High
S0018,2025-09,Midwest,Standard,Low,Moderate,Ineffective,0,794.43,20.93,3.06,1.49,167421,8.55,Low
S0187,2025-08,Southeast,New Products,Medium,Strong,Effective,0,150.94,7.46,2.68,1.44,90345,11.72,High
S0098,2024-05,Midwest,Standard,Low,Moderate,Ineffective,0,216.02,20.73,2.73,1.79,155073,9.57,Low
S0114,2024-06,Southeast,Standard,Medium,Strong,Effective,1,303.24,4.26,2.8,0.86,103525,13.18,Low
S0087,2025-04,Other,Specialty,Medium,Weak,Effective,0,201.77,6.0,2.67,1.74,90970,13.32,Low
S0142,2024-06,Southeast,Standard,High,Moderate,Effective,0,268.62,3.37,3.4,2.26,66633,15.96,Low
S0031,2024-03,Other,Specialty,Low,Weak,Effective,0,215.63,13.02,2.76,1.37,113147,10.18,Low
S0040,2025-04,Other,Standard,Low,Weak,Effective,1,103.76,10.03,2.6,2.24,105481,10.79,Low
S0184,2024-09,Midwest,New Products,Medium,Strong,Effective,0,179.21,9.12,2.96,1.79,87788,14.2,High
S0095,2024-07,Midwest,Specialty,High,Moderate,Ineffective,0,228.28,13.22,3.62,0.92,114059,10.9,Low
S0042,2024-06,Other,Specialty,High,Strong,Ineffective,0,143.67,5.84,2.58,1.77,47402,12.94,Low
S0134,2025-09,Midwest,Standard,High,Moderate,Effective,0,193.79,2.54,2.62,2.53,75751,15.51,Low
S0074,2024-08,Midwest,Standard,High,Strong,Ineffective,0,534.92,22.3,2.52,1.49,79525,8.46,Low
S0173,2025-01,Midwest,New Products,High,Weak,Ineffective,0,451.43,12.55,2.98,2.11,91648,10.44,High
S0072,2025-09,Southeast,Standard,Medium,Strong,Effective,0,323.33,6.8,1.9,1.95,42893,12.5,Low
S0015,2024-06,Southeast,Standard,Medium,Moderate,Ineffective,0,160.18,14.71,3.21,1.89,111064,9.19,Low
S0155,2024-06,Midwest,New Products,Medium,Moderate,Effective,1,432.47,16.37,3.15,1.42,125064,8.71,High
S0029,2025-05,Midwest,Standard,Low,Moderate,Effective,1,761.45,26.56,0.98,0.93,149833,5.52,Low
S0144,2024-01,Southeast,Standard,High,Strong,Ineffective,3,596.09,20.25,1.53,1.51,106414,5.71,Low
S0041,2024-07,Southeast,Standard,Medium,Moderate,Ineffective,1,615.02,19.29,2.44,1.63,96770,6.44,Low
S0199,2025-02,Midwest,New Products,High,Weak,Ineffective,2,479.15,21.5,3.29,1.46,101898,5.28,High
S0092,2025-08,Other,Standard,High,Moderate,Effective,1,545.87,13.11,3.19,2.13,101095,9.17,Low
S0114,2024-02,Southeast,Standard,Low,Weak,Ineffective,0,480.68,30.47,1.93,1.77,153937,6.9,Low
S0149,2025-09,Southeast,Standard,Medium,Weak,Ineffective,1,264.32,12.95,2.79,1.22,96044,12.2,Low
S0083,2025-11,Other,Specialty,High,Strong,Effective,0,445.56,5.48,3.04,1.69,64630,14.1,Low
S0173,2024-08,Midwest,New Products,Medium,Strong,Effective,0,64.37,8.51,3.48,1.14,89124,12.25,High
S0200,2024-06,Midwest,New Products,Medium,Moderate,Ineffective,1,213.67,9.21,3.83,1.42,85269,11.69,High
S0151,2024-01,Other,New Products,High,Moderate,Effective,0,121.87,3.37,2.31,1.82,69468,12.56,High
S0192,2025-07,Midwest,New Products,Medium,Strong,Effective,0,287.66,9.46,2.7,1.02,82603,12.47,High
S0210,2024-05,Southeast,New Products,High,Strong,Ineffective,1,549.93,17.86,2.79,1.93,106301,8.5,High
S0174,2024-06,Other,New Products,High,Moderate,Effective,1,344.8,8.34,3.11,1.89,75087,11.65,High
S0017,2024-02,Southeast,Standard,Medium,Moderate,Ineffective,0,473.27,15.78,3.96,2.28,105518,9.2,Low
S0184,2025-01,Midwest,New Products,Medium,Strong,Effective,0,281.87,9.28,3.46,1.46,88302,12.89,High
S0192,2025-09,Midwest,New Products,High,Strong,Ineffective,1,123.33,12.87,3.33,2.1,100829,9.5,High
S0023,2024-09,Other,Specialty,High,Strong,Effective,0,214.42,1.49,2.37,0.64,49055,18.04,Low
S0196,2025-11,Midwest,New Products,High,Weak,Effective,2,315.35,15.95,3.68,1.68,103923,8.93,High
S0147,2024-04,Midwest,Specialty,High,Moderate,Effective,2,348.93,15.1,3.2,1.91,76138,7.11,Low
S0009,2024-10,Midwest,Specialty,High,Strong,Ineffective,0,683.57,15.65,3.03,1.74,75567,10.13,Low
S0056,2025-01,Other,Standard,High,Moderate,Effective,0,114.8,8.18,3.03,1.5,68934,11.4,Low
S0146,2025-11,Midwest,Standard,Medium,Moderate,Ineffective,0,271.79,18.54,2.08,0.54,141937,9.78,Low
S0113,2025-09,Midwest,Standard,Medium,Moderate,Effective,1,273.57,16.63,2.6,1.45,115405,9.51,Low
S0168,2025-02,Other,New Products,High,Strong,Effective,0,148.53,1.25,3.93,1.65,51237,14.37,High
S0078,2024-07,Other,Standard,Low,Moderate,Effective,1,203.09,9.68,3.21,1.81,110507,12.74,Low
S0188,2025-05,Midwest,New Products,Medium,Moderate,Ineffective,0,404.99,13.2,3.73,1.78,97068,10.82,High
S0120,2025-05,Southeast,Standard,Medium,Weak,Effective,1,206.03,14.41,3.3,1.82,116910,8.16,Low
S0127,2024-07,Midwest,Standard,High,Strong,Ineffective,0,69.95,6.37,2.57,1.72,62074,12.11,Low
S0051,2024-06,Midwest,Standard,Medium,Strong,Effective,0,101.06,8.46,3.32,1.84,111914,12.22,Low
S0069,2025-02,Midwest,Specialty,Low,Weak,Ineffective,0,401.71,18.8,2.38,1.83,136919,9.93,Low
S0143,2024-10,Other,Standard,High,Moderate,Effective,0,1098.71,7.93,3.69,2.21,59487,14.42,Low
S0145,2025-09,Southeast,Standard,Medium,Weak,Effective,2,337.89,16.14,1.83,1.75,101815,10.96,Low
S0120,2024-06,Southeast,Standard,Low,Strong,Ineffective,1,346.45,24.45,2.77,1.28,168407,7.52,Low
S0075,2025-05,Midwest,Standard,Low,Moderate,Effective,0,181.42,16.57,3.1,1.97,152039,11.99,Low
S0159,2024-06,Other,New Products,High,Strong,Effective,0,209.65,0.44,2.75,3.12,47021,14.9,High
S0141,2024-09,Southeast,Standard,Low,Moderate,Ineffective,0,595.3,21.03,2.03,1.77,148453,8.73,Low
S0141,2024-08,Southeast,Standard,High,Weak,Effective,0,170.41,8.14,3.25,1.74,71944,14.26,Low
S0148,2024-06,Southeast,Specialty,Medium,Weak,Effective,0,378.5,14.88,2.59,1.12,141924,9.71,Low
S0144,2025-06,Southeast,Standard,Low,Weak,Effective,4,505.64,25.19,3.83,1.28,169823,4.68,Low
S0026,2024-04,Midwest,Specialty,High,Strong,Effective,0,785.25,7.38,2.78,1.57,96565,14.47,Low
S0128,2024-09,Midwest,Specialty,Medium,Weak,Effective,0,188.57,10.61,3.38,1.43,97206,13.74,Low
S0184,2024-03,Midwest,New Products,Low,Strong,Ineffective,0,159.29,11.61,2.61,1.6,96194,11.99,High
S0006,2024-07,Other,Specialty,High,Strong,Effective,1,1372.73,13.22,2.49,1.41,115662,10.19,Low
S0162,2025-01,Other,New Products,High,Moderate,Effective,1,71.3,3.21,1.76,2.06,60152,13.31,High
S0123,2024-08,Midwest,Standard,Low,Weak,Ineffective,1,489.04,22.51,2.86,2.02,172693,8.61,Low
S0148,2024-04,Southeast,Specialty,Medium,Strong,Effective,0,180.47,8.88,3.2,1.74,98163,11.89,Low
S0114,2025-07,Southeast,Standard,Low,Moderate,Ineffective,0,205.82,15.94,2.89,0.96,128717,10.68,Low
S0035,2024-12,Southeast,Standard,Low,Moderate,Ineffective,1,313.0,30.42,2.7,0.68,162617,4.4,Low
S0069,2024-08,Midwest,Specialty,Medium,Weak,Effective,1,600.31,19.42,2.76,1.29,135057,6.27,Low
S0042,2024-01,Other,Specialty,Low,Strong,Effective,1,603.53,20.29,1.93,1.64,146171,9.55,Low
S0137,2025-06,Other,Specialty,High,Moderate,Effective,1,155.25,7.44,2.26,0.87,60200,12.71,Low
S0209,2025-08,Midwest,New Products,Low,Strong,Ineffective,1,372.83,22.46,2.31,1.09,151417,6.95,High
S0092,2024-05,Other,Standard,High,Moderate,Effective,0,318.31,10.67,2.68,1.66,77413,10.49,Low
S0194,2025-06,Other,New Products,High,Moderate,Effective,0,321.21,4.23,3.64,2.28,66724,14.71,High
S0102,2025-08,Other,Standard,Medium,Moderate,Ineffective,1,216.22,13.66,2.57,1.57,119431,10.13,Low
S0016,2024-03,Midwest,Specialty,High,Moderate,Ineffective,1,411.6,18.06,1.2,1.62,133812,8.95,Low
S0098,2025-10,Midwest,Standard,Medium,Moderate,Effective,0,275.49,11.22,2.47,2.08,119302,11.33,Low
S0015,2024-10,Southeast,Standard,Medium,Strong,Ineffective,2,196.49,20.3,2.72,2.05,121228,7.19,Low
S0034,2025-11,Southeast,Standard,Medium,Strong,Effective,1,452.31,16.92,2.69,1.33,123180,8.48,Low
S0134,2025-02,Midwest,Standard,Low,Moderate,Ineffective,0,517.32,20.98,2.32,1.75,164162,10.48,Low
S0175,2025-06,Midwest,New Products,Medium,Moderate,Ineffective,0,344.07,13.31,1.71,1.75,109271,12.49,High
S0202,2024-11,Other,New Products,Medium,Moderate,Effective,0,102.08,10.02,3.29,2.06,111035,14.4,High
S0139,2025-02,Other,Standard,High,Weak,Effective,1,357.33,4.88,2.53,1.41,49352,13.3,Low
S0172,2024-03,Southeast,New Products,High,Moderate,Effective,1,108.21,2.95,2.29,2.42,24236,14.83,High
